Customer_Id,First_Name,Last_Name,Birth_Date,Join_Date,City,State,Street,main_phone_num,secondary_phone_num,fax,monthly_discount,pack_id,gender,martial_status
689,Willian,Stevens,1968-12-25,2009-06-17,Grand Prairie,Texas,1704 Pico Avenue,546.747.2502,999.126.6168,725.290.2393,NULL,39,Male,Divorced
690,Darrick,Walsh,1982-07-06,2007-12-14,Brownsville,Texas,5240 Hollister Avenue,578.959.6543,924.872.2416,795.430.9410,$11.00,27,Female,Married
691,Isaias,Hunter,1978-09-28,2005-05-07,Providence,Rhode Island,"6173 Carroll Avenue ",557.727.9774,975.812.1896,787.195.1924,NULL,7,Male,Married
692,Dominick,Thomson,1977-11-03,2009-01-19,Santa Clarita,California,"3596 Egbert Avenue ",529.960.5979,988.961.8966,784.106.6611,$21.00,NULL,Female,Single
693,Benny,Matthews,1961-05-17,2005-05-02,Overland Park,Kansas,4307 Richardson Avenue,539.760.1979,993.114.8856,737.664.6601,$13.00,1,Female,Married
694,Patrick,Ross,1974-09-26,2007-04-12,Jackson,Mississippi,7736 Leavenworth Street,527.309.2128,985.351.2068,723.998.7419,$17.00,23,Female,widowed
695,Vance,Owen,1969-04-03,2009-09-15,Garden Grove,California,"3981 Scott Street ",531.254.7554,NULL,NULL,$7.00,39,Male,widowed
696,King,Mason,1984-08-17,2010-10-21,Chattanooga,Tennessee,"2584 Buchanan Street ",534.819.5952,914.335.5733,716.764.8183,NULL,41,Female,Married
697,Hayden,Knight,1989-06-07,2007-08-01,Oceanside,California,2159 Lawton Street,568.792.9555,966.609.7123,717.164.3473,NULL,NULL,Female,Married
698,Rueben,Kennedy,1990-02-26,2010-07-13,Santa Rosa,California,2986 Phelan Avenue,538.980.9658,958.127.9066,NULL,$24.00,NULL,Female,Divorced
699,Rusty,Butler,1968-05-28,2008-02-27,Fort Lauderdale,Florida,"2576 Boalt Street ",540.632.3217,980.842.7172,782.246.5252,$11.00,31,Male,Divorced
700,Jacinto,Saunders,1986-09-25,2010-05-27,Rancho Cucamonga,California,"4475 Guerrero Street ",522.936.2531,NULL,726.966.1758,$30.00,42,Female,Single
701,Santos,Cole,1976-06-02,2009-04-06,Ontario,California,3774 Heron Street,510.196.3531,911.782.3681,791.558.1295,$11.00,39,Male,Divorced
702,Antonio,Pearce,1962-01-07,2005-10-05,Port Saint Lucie,Florida,"3582 Tiffany Avenue ",525.983.3993,972.118.7334,NULL,$2.00,7,Female,widowed
703,Rigoberto,Dean,1980-12-22,2005-08-02,Vancouver,Washington,5748 Flood Avenue,571.127.5263,947.507.6590,NULL,$28.00,NULL,Female,Divorced
704,Rey,Foster,1961-07-06,2008-09-05,Tempe,Arizona,8051 Pierce Street,531.490.2813,918.194.6449,730.120.7260,$26.00,31,Female,Divorced
705,Morgan,Harvey,1982-04-26,2007-10-25,Springfield,Missouri,"7692 Sloat Boulevard ",584.739.9053,950.705.2714,782.569.6423,$3.00,27,Female,widowed
706,Gonzalo,Hudson,1964-12-22,2009-06-14,Lancaster,California,8242 Ingerson Street,565.712.3787,990.814.7238,757.247.6774,$1.00,NULL,Female,widowed
707,Arnold,Gibson,1981-01-15,2009-11-03,Pembroke Pines,Florida,"3677 Baker Street ",580.276.7868,943.655.1851,711.848.9773,$22.00,39,Female,Married
708,Brett,Mills,1973-04-14,2010-02-04,Cape Coral,Florida,7434 Jerrold Avenue,588.101.8738,NULL,781.187.2545,$9.00,42,Male,Single
709,Darron,Berry,1971-10-22,2009-08-22,Eugene,Oregon,8393 Pierce Street,535.253.3140,977.339.7889,787.184.3560,NULL,39,Male,Married
710,Geraldo,Barnes,1970-01-07,2005-12-01,Peoria,Arizona,"8474 Bartlett Street ",544.967.2921,926.202.7775,731.191.4416,$1.00,7,Female,Single
711,Bradley,Pearson,1988-01-09,2009-02-20,Sioux Falls,South Dakota,"8715 Pioche Street ",513.223.8262,959.765.6958,NULL,$6.00,37,Male,Divorced
712,Elliott,Kaur,1976-08-06,2008-12-22,Salem,Oregon,"2239 Sanchez Street ",595.112.2684,935.118.2554,764.202.5098,NULL,34,Female,Single
713,Darrel,Booth,1967-10-13,2009-06-01,Corona,California,"5907 Dow Avenue ",562.512.2571,967.424.6571,781.276.5135,$16.00,39,Male,Single
714,Harvey,Dixon,1960-01-23,2009-07-28,Elk Grove,California,"8702 Custer Avenue ",521.133.3485,989.696.1955,729.395.2458,$9.00,37,Female,Married
715,Levi,Grant,1983-08-10,2008-11-18,Palmdale,California,2552 Sutter Street,510.215.7848,992.566.1860,751.999.6447,$28.00,34,Female,Single
716,Donovan,Gordon,1983-06-13,2010-12-12,Springfield,Massachusetts,"4236 Ellis Street ",512.525.9304,NULL,732.836.5361,$1.00,42,Female,Married
717,Carlo,Lane,1965-02-02,2005-12-13,Salinas,California,"1777 Castro Street ",580.601.4548,924.897.6500,772.725.9198,NULL,7,Male,Married
718,Adan,Harper,1961-04-18,2008-08-10,Pasadena,Texas,"7296 Anza Street ",540.201.3511,998.561.7914,710.922.3214,$25.00,34,Female,Single
719,Jeffery,Ali,1988-11-17,2006-03-16,Rockford,Illinois,"3260 Grijalva Street ",571.282.9182,NULL,739.236.7917,$20.00,18,Female,Married
720,Gerry,Hart,1979-09-14,2009-11-19,Pomona,California,2987 Coleman Street,526.326.6603,956.414.6321,710.773.2404,$26.00,37,Female,Divorced
721,Wilbur,Mcdonald,1986-10-13,2006-09-10,Joliet,Illinois,7961 Mint Street,564.358.9347,922.419.8018,NULL,$8.00,13,Male,Married
722,Hershel,Brooks,1966-08-13,2010-12-07,Fort Collins,Colorado,1929 Perry Street,574.189.4109,947.447.9978,NULL,$10.00,42,Male,Single
723,Benton,Ryan,1965-06-11,2006-03-14,Torrance,California,5573 Moraga Streeet,583.434.5896,948.497.1592,730.482.3883,$16.00,18,Male,widowed
724,Brian,Carr,1976-07-13,2005-04-17,Kansas City,Kansas,"3996 Balboa Street ",588.995.9256,989.562.4492,762.211.2673,$5.00,7,Female,Married
725,Scott,Macdonald,1981-10-04,2007-06-15,Paterson,New Jersey,"3346 Scott Street ",547.160.4675,943.345.2789,774.140.3613,NULL,23,Male,Married
726,Wilburn,Hamilton,1986-06-11,2010-06-27,Hayward,California,"6566 Guerrero Street ",570.839.7780,970.676.2857,NULL,$3.00,42,Female,Single
727,Sonny,Johnston,1988-12-13,2007-03-11,Escondido,California,5428 Waller Street,545.237.2195,916.788.8968,785.686.7034,$9.00,27,Male,Divorced
728,Harold,West,1989-09-24,2007-11-26,Bridgeport,Connecticut,"7947 De Boom Street ",573.113.7958,957.717.6924,733.163.5921,NULL,23,Female,Single
729,Cruz,Gill,1987-11-22,2010-10-14,Syracuse,New York,3795 Ingerson Street,564.463.9175,972.114.5867,NULL,$11.00,42,Male,Divorced
730,Zachariah,Dawson,1984-02-15,2007-03-12,Lakewood,Colorado,3597 Market Street,581.710.1718,NULL,760.899.5007,$14.00,NULL,Male,Single
731,Valentin,Armstrong,1970-05-26,2006-12-22,Alexandria,Virginia,5374 Ulloa Street,592.699.7934,960.404.5850,724.204.6689,$12.00,13,Male,Single
732,Barry,Gardner,1980-09-10,2008-09-09,Hollywood,Florida,"7659 Evans Avenue ",510.235.1263,929.258.2586,731.440.9248,NULL,31,Male,Single
733,Giuseppe,Stone,1989-08-15,2007-04-03,Naperville,Illinois,9799 Hyde Street,549.535.4009,946.233.3226,781.419.8935,$5.00,27,Female,Single
734,Tuan,Andrews,1966-11-04,2009-03-11,Mesquite,Texas,"2915 Ralston Street ",515.197.4822,966.932.9050,737.462.1354,$17.00,37,Female,Divorced
735,Seymour,Williamson,1983-05-20,2005-04-07,Sunnyvale,California,"3283 Gordon Street ",567.719.4604,NULL,785.203.2554,$16.00,NULL,Female,Married
736,Malcom,Barker,1963-07-08,2008-02-04,Dayton,Ohio,"5221 Egbert Avenue ",554.170.3323,926.544.7933,761.498.2976,$4.00,34,Male,Divorced
737,Sidney,George,1962-08-24,2008-08-14,Cary,North Carolina,9505 La Salle,529.261.7492,988.280.4664,746.477.6732,$6.00,31,Female,widowed
738,Troy,Fisher,1965-09-03,2008-11-16,Orange,California,"9187 Van Dyke Avenue ",563.847.4123,922.436.2459,780.821.9216,$19.00,31,Female,Divorced
739,Esteban,Cunningham,1988-11-24,2010-05-13,Pasadena,California,"8959 Gilman Avenue ",564.912.4567,997.475.9944,739.434.5572,NULL,41,Male,Married
740,Clement,Watts,1988-06-28,2008-03-23,Fullerton,California,"4520 Beale Street ",594.788.6701,925.507.1449,724.702.8901,$1.00,31,Male,Single
741,Freeman,Webb,1976-03-18,2007-11-14,Hampton,Virginia,"7171 Corbett Avenue ",522.672.6378,941.910.1531,783.508.5073,$23.00,27,Female,Divorced
742,Jonas,Lawrence,1989-02-17,2007-02-04,Clarksville,Tennessee,2454 Farragut Avenue,568.488.2779,NULL,741.865.2048,$4.00,23,Male,Married
743,Jordan,Bradley,1969-06-05,2010-10-10,McKinney,Texas,"1810 Polk Street ",515.688.8881,988.976.6373,788.748.6188,$19.00,42,Female,Divorced
744,Emmanuel,Jenkins,1966-04-07,2009-11-25,Warren,Michigan,6892 Mission Street,555.312.4846,NULL,769.980.9237,NULL,39,Male,widowed
745,Seth,Wells,1984-08-27,2009-01-13,McAllen,Texas,3571 Moraga Streeet,568.759.4621,933.687.2498,794.648.1318,NULL,NULL,Female,Married
746,Raymond,Chambers,1969-02-01,2005-12-12,West Valley City,Utah,"4053 Sacramento Street ",520.592.6996,NULL,723.395.2605,NULL,1,Female,Divorced
747,Elden,Spencer,1964-01-08,2009-04-20,Columbia,South Carolina,7631 Powell Street,531.416.4543,941.366.7785,799.762.3524,NULL,39,Male,Married
748,Dewey,Poole,1970-04-20,2009-11-15,Killeen,Texas,5555 Leavenworth Street,533.184.3733,958.114.6766,728.632.4297,$12.00,39,Male,Married
749,Isiah,Atkinson,1989-09-15,2010-06-21,New Haven,Connecticut,"7777 Davis Street ",525.693.2712,948.707.5146,755.641.5970,$26.00,NULL,Female,Divorced
750,Bud,Lawson,1986-08-17,2010-01-10,Topeka,Kansas,"8551 Funston Avenue ",523.239.4467,975.917.3394,789.460.6035,$11.00,42,Female,Single
751,Andrew,Smith,1976-03-03,2009-09-08,Thousand Oaks,California,"4197 Thomas Avenue ",599.259.7655,NULL,770.577.6865,$9.00,37,Female,Divorced
752,Wes,Jones,1989-04-23,2005-08-27,Olathe,Kansas,7459 Rivera Street,581.770.7925,924.468.5123,799.555.6334,NULL,NULL,Male,Married
753,Noe,Taylor,1960-10-24,2010-10-15,Cedar Rapids,Iowa,"9261 Gordon Street ",580.414.9912,NULL,790.836.1615,$5.00,41,Male,Divorced
754,Son,Williams,1973-11-07,2006-04-18,Waco,Texas,"6029 Cameron Way ",518.797.7673,NULL,732.565.2667,$20.00,18,Male,widowed
755,Lon,Brown,1986-05-26,2009-04-24,Visalia,California,7130 Coleman Street,590.329.3112,964.501.6391,742.299.7520,$9.00,37,Female,Single
756,Marion,Davies,1987-02-24,2008-11-24,Elizabeth,New Jersey,"3637 Fell Street ",535.522.1114,911.692.5474,724.421.8173,$18.00,34,Male,Single
757,Tracy,Evans,1964-08-23,2008-09-01,Simi Valley,California,8109 Yorke Street,599.631.6321,997.594.1695,753.261.1315,NULL,NULL,Male,Divorced
758,Moshe,Wilson,1976-11-12,2007-03-01,Gainesville,Florida,9781 Kearny Street,536.180.3415,968.547.4642,759.666.2293,$25.00,23,Female,Married
759,Justin,Thomas,1983-08-02,2008-10-28,Hartford,Connecticut,"8846 Beale Street ",578.284.7733,947.545.3001,NULL,$16.00,34,Male,Single
760,Ollie,Roberts,1970-01-27,2010-07-27,Bellevue,Washington,"8391 Treat Avenue ",528.148.1729,920.331.6355,721.721.4300,NULL,41,Female,Divorced
761,Clint,Johnson,1965-04-18,2007-01-22,Miramar,Florida,3600 Le Conte Avenue,568.992.8394,986.562.6137,NULL,NULL,23,Male,widowed
762,Calvin,Lewis,1985-08-16,2006-12-28,Concord,California,"2188 Columbus Avenue ",542.556.1435,NULL,748.525.8486,$16.00,NULL,Male,Married
763,Rocco,Walker,1986-03-26,2009-02-13,Stamford,Connecticut,"5069 Bartlett Street ",552.489.3176,968.432.1656,799.738.1924,NULL,37,Male,Divorced
764,Timmy,Robinson,1990-06-25,2006-06-11,Coral Springs,Florida,"9600 Taraval street ",587.143.7714,NULL,772.536.4885,$5.00,18,Male,Married
765,Howard,Wood,1973-07-28,2006-03-22,Charleston,South Carolina,"3384 Sharon Street ",546.687.3784,959.627.1456,745.719.3311,$24.00,NULL,Male,Divorced
766,Jacob,Thompson,1964-10-13,2006-09-01,Carrollton,Texas,4888 Kirkwood Avenue,558.801.7962,NULL,762.432.2961,NULL,13,Male,Single
767,Roman,White,1963-02-06,2007-09-05,Lafayette,Louisiana,"1972 Quintara Street ",527.156.4996,947.702.6555,NULL,$29.00,23,Female,Single
768,Garth,Watson,1964-06-18,2010-11-20,Roseville,California,"7902 Stanford Street ",514.871.2403,985.292.7750,NULL,$14.00,41,Female,Married
769,Joel,Jackson,1962-07-16,2006-12-19,Thornton,Colorado,"2020 Golden Gate Avenue ",593.660.6212,NULL,715.832.4721,$26.00,NULL,Male,Single
770,Heath,Wright,1979-09-25,2007-10-13,Frisco,Texas,9395 Ortega Street,525.376.1377,959.160.8111,797.233.2744,$9.00,27,Female,Married
771,Arthur,Green,1978-05-21,2006-09-23,Kent,Washington,"1353 Stanford Street ",553.929.9597,943.838.6734,710.611.3988,$9.00,13,Female,Married
772,Kevin,Harris,1989-06-02,2006-03-03,Surprise,Arizona,8302 Whipple Avenue,576.722.7351,NULL,735.461.5266,$26.00,13,Male,Divorced
773,Clifford,Cooper,1982-10-28,2008-02-24,Allentown,Pennsylvania,1458 McLaren Avenue,571.295.8635,913.186.8691,772.119.9812,NULL,31,Female,Married
774,Joseph,King,1989-09-09,2009-01-08,Beaumont,Texas,6942 Lawton Street,552.727.8872,959.284.6893,NULL,$6.00,39,Female,Divorced
775,Terry,Lee,1966-08-09,2006-10-13,Santa Clara,California,"9941 Davidson Avenue ",542.356.3217,910.323.9923,799.362.5235,$10.00,18,Male,Married
776,Jarrod,Martin,1962-07-05,2008-02-03,Abilene,Texas,"3137 Burke Avenue ",532.945.1230,936.843.2262,752.984.3168,NULL,34,Male,widowed
777,Toby,Clarke,1988-07-19,2005-11-08,Evansville,Indiana,"1597 Battery Street ",550.777.7855,952.368.7021,719.904.3376,$18.00,7,Female,Single
778,Zachery,James,1977-09-24,2009-09-18,Victorville,California,9398 Phelan Avenue,524.319.2754,977.149.6785,NULL,NULL,39,Male,Divorced
779,Louis,Morgan,1982-01-12,2005-11-06,Independence,Missouri,"7910 Haight Street ",598.953.4115,937.263.4624,796.880.3830,$27.00,1,Male,Married
780,Norbert,Hughes,1987-02-27,2010-02-04,Denton,Texas,"7581 Bluxome Street ",569.155.2846,939.268.6245,769.960.2978,NULL,41,Female,widowed
781,Jules,Edwards,1990-05-23,2005-07-18,Springfield,Illinois,"8227 Lick Place ",591.782.4906,NULL,776.734.7276,NULL,7,Male,Divorced
782,Horacio,Hill,1962-08-08,2005-02-04,Vallejo,California,8751 Farragut Avenue,599.936.9522,973.827.1321,798.215.1379,$8.00,7,Female,Single
783,Von,Moore,1962-11-24,2009-04-18,Athens,Georgia,"4878 Cabrillo Street ",517.570.6283,926.615.5883,794.215.3627,NULL,37,Male,Single
784,Sang,Clark,1989-02-14,2005-03-05,Provo,Utah,3397 Riley Avenue,592.424.9460,960.524.9510,NULL,NULL,7,Female,Married
785,Chuck,Harrison,1988-02-03,2009-04-26,Peoria,Illinois,7880 Pacific Avenue,535.255.2861,950.148.9466,796.497.5852,$19.00,39,Male,Married
786,Haywood,Scott,1962-01-03,2006-11-05,Ann Arbor,Michigan,"9925 Gilbert Street ",565.669.5306,930.451.3055,715.746.8965,$15.00,NULL,Male,Single
787,Mohamed,Young,1986-09-04,2009-10-17,Lansing,Michigan,9580 Vallejo Street,521.248.2813,967.437.2306,753.353.9404,NULL,39,Male,Divorced
788,Jerry,Morris,1987-07-04,2005-09-09,El Monte,California,"4181 Dupont Street ",531.602.6404,913.566.4357,788.928.2009,$5.00,NULL,Male,Divorced
789,Man,Hall,1975-02-16,2007-10-14,Midland,Texas,"6111 Gordon Street ",581.580.7109,945.971.9545,731.944.8615,$29.00,27,Male,Married
790,Steve,Ward,1980-03-22,2005-02-08,Berkeley,California,7620 Le Conte Avenue,518.616.1803,NULL,773.389.2804,$28.00,NULL,Female,Divorced
791,Alan,Turner,1968-02-18,2006-11-07,Norman,Oklahoma,9940 Hearst Avenue,537.423.7619,960.519.2313,767.460.4235,$6.00,18,Female,Married
792,Jere,Carter,1964-11-25,2008-11-22,Downey,California,"7812 Ecker Street ",579.543.5521,NULL,717.997.4097,$23.00,31,Male,Divorced
793,Hilton,Phillips,1965-04-17,2010-11-01,Costa Mesa,California,"9152 Post Street ",511.861.7156,957.806.8396,NULL,$28.00,42,Male,Single
794,Winfred,Mitchell,1980-10-21,2009-09-04,Murfreesboro,Tennessee,3826 Wallace Avenue,533.245.2443,990.715.9975,751.792.1429,$3.00,39,Female,Married
795,Barney,Patel,1967-05-04,2009-06-01,Inglewood,California,"2930 Buchanan Street ",599.940.6969,962.876.2398,738.494.6916,$17.00,39,Female,Divorced
796,Quincy,Adams,1973-01-07,2006-01-22,Columbia,Missouri,6233 King Street,515.768.2565,996.230.3469,730.801.9538,$2.00,18,Female,Single
797,Antione,Campbell,1988-01-24,2009-01-09,Manchester,New Hampshire,6113 Wallace Avenue,542.207.2841,987.661.5288,788.590.2711,$1.00,37,Female,widowed
798,Beau,Anderson,1970-10-28,2010-05-23,Miami Gardens,Florida,"1440 Howard Street ",561.305.9614,NULL,724.727.2803,$2.00,41,Female,Single
799,Wilson,Allen,1961-12-28,2009-08-04,Elgin,Illinois,"4735 Ralston Street ",554.815.8508,943.591.9856,755.906.1149,$13.00,37,Male,Single
800,Herb,Cook,1979-03-19,2007-05-03,Wilmington,North Carolina,6760 Laguna Street,575.545.1862,973.252.6562,779.652.7640,$7.00,NULL,Female,Single
801,Scotty,Bailey,1989-03-22,2008-06-13,Westminster,Colorado,2998 Yorba Street,594.587.3865,941.991.7062,756.567.8779,NULL,34,Female,Married
802,Issac,Parker,1975-03-27,2007-05-20,Rochester,Minnesota,4106 Irving Street,515.657.2769,927.447.6167,778.156.7451,$7.00,23,Male,Married
803,Bobby,Miller,1989-08-18,2009-02-27,Clearwater,Florida,"5724 Donner Avenue ",536.469.8119,NULL,716.329.5501,$25.00,NULL,Female,Divorced
804,Garland,Davis,1985-08-25,2008-10-18,Lowell,Massachusetts,"1957 Clay Street ",568.763.5812,NULL,772.486.2243,$23.00,31,Female,Divorced
805,Clyde,Murphy,1962-06-01,2007-11-06,Pueblo,Colorado,1285 Waller Street,533.430.7677,929.522.5689,NULL,NULL,23,Male,Divorced
806,Blair,Price,1976-09-04,2008-09-04,Arvada,Colorado,2998 Franklin Street,582.397.8713,NULL,742.416.7073,$25.00,34,Female,Single
807,Jeremy,Bell,1974-02-14,2010-01-27,San Buenaventura (Ventura),California,5086 Bernal Heights Boulevard,554.288.5727,957.770.9821,717.763.8297,$3.00,42,Female,Single
808,Raul,Baker,1961-02-04,2007-03-09,Gresham,Oregon,4516 Mint Street,541.282.5098,964.416.3539,NULL,$3.00,NULL,Male,Divorced
809,Alva,Griffiths,1977-02-11,2007-01-28,Fargo,North Dakota,"6005 Quesada Avenue ",528.972.9054,915.321.9292,NULL,$14.00,NULL,Female,Divorced
810,Gavin,Kelly,1976-03-19,2005-09-24,Carlsbad,California,5424 Yorke Street,585.192.6815,911.378.2717,739.465.4563,$13.00,7,Female,Divorced
811,Bobbie,Simpson,1960-11-01,2006-09-26,West Covina,California,"5418 Garrison Avenue ",598.595.6461,928.657.1394,742.723.1302,$10.00,NULL,Male,Divorced
812,Romeo,Marshall,1971-04-06,2007-09-08,Norwalk,California,"4464 Gough Street ",578.912.3429,953.837.2762,791.227.3047,$12.00,NULL,Male,Married
813,Sean,Collins,1989-01-22,2006-04-08,Fairfield,California,"4813 Quesada Avenue ",519.641.5748,NULL,792.180.8758,$23.00,13,Female,Divorced
814,Raymundo,Bennett,1986-12-24,2009-12-10,Cambridge,Massachusetts,4446 Rankin Street,555.550.7203,927.470.9881,744.181.6861,$20.00,37,Male,Divorced
815,Jackson,Cox,1963-07-02,2005-05-15,Murrieta,California,"4709 Arthur Avenue ",595.943.4739,972.880.1291,734.781.3563,NULL,NULL,Male,Married
816,Blaine,Richardson,1968-01-15,2009-08-16,Green Bay,Wisconsin,8030 Webster Street,581.268.2338,967.439.5442,771.658.4759,$8.00,NULL,Male,widowed
817,Kirk,Fox,1989-02-03,2007-09-17,High Point,North Carolina,2777 Stevenson Street,538.896.8470,911.200.6748,NULL,$16.00,27,Female,Single
818,Grant,Gray,1971-12-28,2006-06-13,West Jordan,Utah,8885 Lawton Street,575.863.9595,942.278.3947,NULL,$1.00,18,Female,widowed
819,Anthony,Rose,1988-07-06,2008-10-08,Billings,Montana,2413 Huntington Street,522.469.3751,996.915.2204,786.634.8387,$15.00,34,Male,widowed
820,Brendon,Chapman,1984-12-10,2006-06-05,Richmond,California,"6619 Russ Street ",530.110.5302,911.204.3657,746.366.2563,$26.00,13,Female,Single
821,Kurt,Hunt,1965-06-01,2006-07-25,Round Rock,Texas,"4577 Steiner Street ",549.236.9794,NULL,NULL,$19.00,18,Female,Single
822,Earnest,Robertson,1971-01-14,2008-02-06,Everett,Washington,"1656 Fair Avenue ",579.691.7617,920.252.9343,737.838.3155,NULL,34,Female,Single
823,Rickey,Shaw,1975-09-07,2007-10-07,Burbank,California,6584 Key Avenue,565.388.5521,938.650.8133,775.933.3826,NULL,23,Female,Single
824,Joan,Reynolds,1969-12-03,2006-08-01,Antioch,California,"4902 Hayes Street ",535.821.9375,973.791.1551,NULL,$25.00,13,Male,Divorced
825,Bryan,Lloyd,1977-02-16,2008-08-26,Wichita Falls,Texas,5736 Leavenworth Street,539.691.8668,NULL,773.556.4731,NULL,34,Male,Divorced
826,Andre,Ellis,1963-03-24,2009-02-27,Palm Bay,Florida,6077 Kirkwood Avenue,555.964.1640,998.291.7497,748.845.8419,$15.00,39,Female,Married
827,Eric,Richards,1984-06-03,2006-09-20,Centennial,Colorado,"6007 Fitzgerald Avenue ",540.426.1226,975.801.6344,736.685.2433,$22.00,18,Male,Divorced
828,Franklyn,Russell,1983-09-23,2007-12-03,Temecula,California,"3385 Davidson Avenue ",595.680.8523,NULL,NULL,$10.00,23,Male,Single
829,Elijah,Wilkinson,1975-10-05,2010-09-14,Daly City,California,"5336 Bartol Street ",535.320.1130,948.923.7866,720.250.7758,$17.00,42,Male,Divorced
830,Rolf,Khan,1978-04-02,2006-08-21,Odessa,Texas,"5258 Fitch Street ",576.948.9774,NULL,750.704.6030,$9.00,18,Male,widowed
831,Norberto,Graham,1983-11-23,2007-08-01,Erie,Pennsylvania,"3650 Lee Avenue ",592.449.4372,927.243.3094,NULL,$13.00,27,Male,Divorced
832,Aubrey,Stewart,1971-04-19,2009-02-06,Richardson,Texas,1866 Rankin Street,553.563.6687,981.553.8588,NULL,$26.00,39,Female,Married
833,Maxwell,Reid,1967-08-09,2005-08-07,Pompano Beach,Florida,"7168 Golden Gate Avenue ",592.460.4640,976.519.9568,758.988.3887,NULL,1,Male,Single
834,Miguel,Murray,1987-09-11,2006-05-22,Flint,Michigan,"9118 Sharon Street ",534.948.6256,947.365.2183,728.866.6777,$22.00,13,Female,Single
835,Frederick,Powell,1980-12-23,2005-04-09,South Bend,Indiana,"6716 Quesada Avenue ",514.842.9742,931.273.8948,742.956.5715,$18.00,7,Male,Divorced
836,Nathaniel,Palmer,1970-06-04,2005-07-05,West Palm Beach,Florida,"2171 Bartlett Street ",594.395.9317,968.157.4558,757.330.5422,$8.00,7,Male,Single
837,Mac,Holmes,1972-08-20,2005-05-12,Davenport,Iowa,"9372 Anza Street ",585.641.9185,952.691.8297,717.717.8866,NULL,7,Female,Divorced
838,Ralph,Rogers,1965-03-03,2007-09-10,Rialto,California,"3286 Ingalls Street ",576.669.8699,925.128.4040,NULL,$20.00,27,Male,Divorced
839,Mauro,Stevens,1978-08-20,2009-09-04,Santa Maria,California,2144 Folsom Street,582.450.3945,913.433.2575,743.338.4577,$25.00,NULL,Female,Single
840,Ezekiel,Walsh,1980-11-24,2008-07-08,Broken Arrow,Oklahoma,"7384 Judah Street ",527.236.5385,NULL,NULL,$29.00,NULL,Female,Single
841,Ronnie,Hunter,1990-02-28,2006-02-28,New York,New York,"6062 Cabrillo Street ",579.937.8483,991.810.3465,NULL,$30.00,18,Male,Single
842,Lyman,Thomson,1983-05-18,2006-09-17,Los Angeles,California,"9425 Sloat Boulevard ",560.619.7380,922.985.6087,NULL,$13.00,13,Female,Married
843,Spencer,Matthews,1979-10-04,2010-10-28,Chicago,Illinois,"5100 Ecker Street ",588.799.6495,964.978.5763,746.400.3914,$28.00,41,Female,Divorced
844,Deandre,Ross,1983-11-08,2010-02-23,Houston,Texas,"4616 Burke Avenue ",544.722.8147,972.180.6386,792.931.3730,$28.00,41,Female,Single
845,Bradly,Owen,1970-02-25,2010-02-10,Philadelphia,Pennsylvania,4428 Market Street,591.989.6163,922.843.8547,788.731.8484,$7.00,42,Male,Married
846,Gustavo,Mason,1960-03-14,2010-12-16,Phoenix,Arizona,"1319 Quintara Street ",574.381.4855,NULL,755.726.7032,NULL,41,Female,widowed
847,John,Knight,1985-10-21,2010-10-13,San Antonio,Texas,2443 Meade Avenue,517.494.9518,956.586.5101,783.528.3947,$25.00,41,Male,Married
848,Chas,Kennedy,1972-11-15,2008-04-05,San Diego,California,7203 Rossi Avenue,573.100.6552,NULL,734.560.3274,$23.00,31,Male,Single
849,Royce,Butler,1966-02-23,2009-04-07,San Jose,California,"7260 Sacramento Street ",559.819.3227,974.873.7705,764.205.4809,$22.00,37,Male,Divorced
850,Rob,Saunders,1968-05-01,2008-08-23,Jacksonville,Florida,"2434 Gilbert Street ",589.433.8043,912.187.6880,737.183.9957,$19.00,31,Male,Divorced
851,Jude,Cole,1968-11-22,2009-10-07,Indianapolis,Indiana,6204 Rolph Street,585.171.2900,960.848.5294,797.601.9346,NULL,39,Male,Single
852,Lacy,Pearce,1982-12-01,2010-04-10,Austin,Texas,9090 Noe Street,542.776.6177,919.224.4156,738.870.8978,$29.00,NULL,Female,Married
853,Alex,Dean,1965-09-08,2008-11-09,San Francisco,California,"8918 Grijalva Street ",520.885.9987,931.737.8897,786.716.8292,$8.00,34,Male,widowed
854,Grady,Foster,1966-10-26,2010-04-11,Columbus,Ohio,"4954 Funston Avenue ",524.676.8852,NULL,799.373.2482,$28.00,41,Female,widowed
855,Aurelio,Harvey,1972-07-07,2007-11-14,Fort Worth,Texas,"4622 Anza Street ",588.200.7522,925.639.6903,737.970.1536,$3.00,NULL,Female,Married
856,Travis,Hudson,1981-07-24,2006-10-04,Charlotte,North Carolina,"4605 Columbus Avenue ",551.978.2601,NULL,762.248.2390,NULL,18,Male,Divorced
857,Ed,Gibson,1983-02-25,2009-09-19,Detroit,Michigan,6480 Pico Avenue,512.725.4569,NULL,789.804.9972,$23.00,39,Male,Married
858,Eddie,Mills,1976-05-10,2006-05-06,El Paso,Texas,"4772 Treat Avenue ",532.663.8669,NULL,714.823.7933,NULL,18,Male,Single
859,Weldon,Berry,1985-01-02,2006-09-07,Memphis,Tennessee,2296 Franklin Street,527.639.7923,977.241.3022,783.319.9672,$9.00,13,Female,Single
860,Lee,Barnes,1970-05-19,2005-08-20,Boston,Massachusetts,"7520 Palou Avenue ",524.840.1983,NULL,736.963.7919,$22.00,7,Female,Single
