CustomerID,FirstName,LastName,State,City,PackageID,MonthlyDiscount,JoinDate,MainPhoneNumber,BirthDate
1201,Fred,Smith,Madison,Wisconsin,,36,13/05/2009,999-690-1111,11/07/1972
1202,Sylvester,Jones,Lubbock,Texas,13,32,14/05/2009,717-950-7161,25/05/1977
1203,Salvatore,Taylor,Durham,North Carolina,23,4,15/05/2009,715-581-1298,13/10/1966
1204,Vincent,Williams,Winston?Salem,North Carolina,18,79,16/05/2009,415-930-0059,10/12/1988
1205,Benedict,Brown,Garland,Texas,34,59,17/05/2009,472-567-1201,29/10/1967
1206,Dana,Davies,Glendale,Arizona,41,3,18/05/2009,715-637-8851,31/08/1992
1207,Lucien,Evans,Baton Rouge,Louisiana,13,51,19/05/2009,345-918-2206,04/03/1962
1208,Damion,Wilson,Hialeah,Florida,27,66,20/05/2009,224-125-5829,13/12/1992
1209,Monroe,Thomas,Reno,Nevada,42,19,21/05/2009,775-471-9144,10/07/1992
1210,Parker,Roberts,Chesapeake,Virginia,31,50,22/05/2009,884-124-2373,24/01/1991
1211,Tristan,Johnson,Scottsdale,Arizona,1,43,23/05/2009,308-143-7950,09/02/1969
1212,Florentino,Lewis,Irving,Texas,41,44,24/05/2009,120-890-0091,16/04/1981
1213,Markus,Walker,North Las Vegas,Nevada,27,73,25/05/2009,638-002-4984,27/04/1966
1214,Willis,Robinson,Fremont,California,18,89,26/05/2009,570-306-6473,11/07/1968
1215,Kendrick,Wood,Irvine,California,34,61,27/05/2009,120-689-5435,01/01/1985
1216,Jonathon,Thompson,San Bernardino,California,34,25,28/05/2009,173-833-3107,16/06/1979
1217,Chase,White,Birmingham,Alabama,23,19,29/05/2009,694-022-4311,20/04/1979
1218,Trevor,Watson,Gilbert,Arizona,37,98,30/05/2009,313-217-4211,26/11/1982
1219,Sid,Jackson,Rochester,New York,23,11,31/05/2009,453-087-7032,02/02/1973
1220,Eduardo,Wright,Boise ,Idaho,23,64,01/06/2009,751-976-7983,21/08/1984
1221,Arlie,Green,Spokane,Washington,23,38,02/06/2009,689-856-9341,01/07/1974
1222,Dwight,Harris,Montgomery,Alabama,42,72,03/06/2009,400-134-6424,06/09/1974
1223,Colton,Cooper,Des Moines,Iowa,27,84,04/06/2009,199-117-7259,21/03/1972
